,Address - From Geocoder,Company_Name,File_List,Geocode Score,Header,Header_Clean,Latitude,Longitude,Match Score,Query,Text
3408,"553 Elmwood Ave, Providence, RI",Mastro Electric Supply Co Inc,"['cd1978/entry/1978_Page_92 (1).chop_17.png', 'cd1978/entry/1978_Page_92 (1).chop_18.png']",100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.79762286361225,-71.42606191829482,100.0,553 ELMWOOD AVE PROVIDENCE,Mastro Electric Supply Co Inc 553 Elmwood Av
3409,"120 Corliss St, Providence, RI",Meller Adolf Co,['cd1978/entry/1978_Page_92 (1).chop_19.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.841281300687776,-71.41253747469118,100.0,120 CORLISS ST PROVIDENCE,Meller Adolf Co 120 Corliss St
3410,"70 Atwood St, Providence, RI",Omega Electric Co Inc,['cd1978/entry/1978_Page_92 (1).chop_20.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.81021147645784,-71.44287710054012,100.0,70 ATWOOD ST PROVIDENCE,Omega Electric Co Inc 70 Atwood St
3411,"951 N Main St, Providence, RI",Providence Electric Co Inc,['cd1978/entry/1978_Page_92 (1).chop_21.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.84662648149386,-71.40505184776295,100.0,951 NORTH MAIN ST PROVIDENCE,Providence Electric Co Inc 951 N Main St
3412,"897 Eddy St, Providence, RI",Regal Electric Supply,['cd1978/entry/1978_Page_92 (1).chop_22.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.803274146110944,-71.40679633309259,100.0,897 EDDY ST PROVIDENCE,Regal Electric Supply 897 Eddy St
3413,"116 Point St, Providence, RI",Tops Electric Supply Co,['cd1978/entry/1978_Page_92 (1).chop_23.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.816281339410594,-71.40778316661574,100.0,116 POINT ST PROVIDENCE,Tops Electric Supply Co 116 Point St
3414,"241 Allens Ave, Providence, RI",Union Equipment & Supply Co,['cd1978/entry/1978_Page_92 (1).chop_24.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.807572486149255,-71.40346108976777,100.0,241 ALLENS AVE PROVIDENCE,Union Equipment & Supply Co 241 Allens Av
3415,"1 Corliss St, Providence, RI",Weatinghouse Electric Supply Co,['cd1978/entry/1978_Page_92 (1).chop_25.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—DEALERS,Electrical Equipment and Supplies-Dealers,41.83832613712034,-71.41413433073618,88.0,1 CORLISS ST PROVIDENCE,Weatinghouse Electric Supply Co 1 Corlise St
3416,"234 Daboll St, Providence, RI",Cable Electric Products Inc,['cd1978/entry/1978_Page_92 (1).chop_28.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—MFRS,ELECTRICAL EQUIPMENT AND SUPPLIES-MFRS,41.80403561859921,-71.42779838623395,100.0,234 DABOLL ST PROVIDENCE,Cable Electric Products Inc 234 Daboll St
3417,"65 Pavilion Ave, Providence, RI",Coto Coil Co Inc,['cd1978/entry/1978_Page_92 (1).chop_29.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—MFRS,ELECTRICAL EQUIPMENT AND SUPPLIES-MFRS,41.79850303847323,-71.40384154132637,100.0,65 PAVILION AVE PROVIDENCE,Coto Coil Co Inc 65 Pavilion Av
3418,"95 Hathaway St, Providence, RI",General Electric Co (Wiring Device Dept),"['cd1978/entry/1978_Page_92 (1).chop_30.png', 'cd1978/entry/1978_Page_92 (1).chop_31.png']",100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—MFRS,ELECTRICAL EQUIPMENT AND SUPPLIES-MFRS,41.77718255525991,-71.42304554344824,100.0,95 HATHAWAY ST PROVIDENCE,General Electric Co (Wiring Device Dept) 95 Hathaway St
3419,"185 Toronto Ave, Providence, RI",Grainger W W Inc,['cd1978/entry/1978_Page_92 (1).chop_32.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—MFRS,ELECTRICAL EQUIPMENT AND SUPPLIES-MFRS,41.792047442801596,-71.40112483508553,100.0,185 TORONTO AVE PROVIDENCE,Grainger W W Inc 185 Toronto Av
3420,"50 Valley St, Providence, RI",Mini-Lectric Co,['cd1978/entry/1978_Page_92 (1).chop_33.png'],100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—MFRS,ELECTRICAL EQUIPMENT AND SUPPLIES-MFRS,41.818503197671774,-71.44076406063682,100.0,50 VALLEY ST PROVIDENCE,Mini-Lectric Co 50 Valley St
3421,"17 Virginia Ave, Providence, RI","‘PATTON—MacGUYER CO Electric Wire Terminals Terminating Equipment, (Div Of Avid Corp),","['cd1978/entry/1978_Page_92 (1).chop_34.png', 'cd1978/entry/1978_Page_92 (1).chop_35.png', 'cd1978/entry/1978_Page_92 (1).chop_36.png', 'cd1978/entry/1978_Page_92 (1).chop_37.png', 'cd1978/entry/1978_Page_92 (1).chop_38.png']",100.0,ELECTRICAL EQUIPMENT AND SUPPLIES—MFRS,ELECTRICAL EQUIPMENT AND SUPPLIES-MFRS,41.79322551435373,-71.40074029197686,100.0,17 VIRGINIA AVE PROVIDENCE,"‘PATTON—MacGUYER CO Electric Wire Terminals Terminating Equipment, (Div Of Avid Corp), 17 Virginia Av (02905), Tel 461-1550 (See Index To Advertisers)"
3422,"42 Sonoma Ct, Providence, RI",*ELECTRICAL REPAIRING GRECO BROTHERS ELECTRIC SERVICE CORP,"['cd1978/entry/1978_Page_92 (1).chop_48.png', 'cd1978/entry/1978_Page_92 (1).chop_49.png', 'cd1978/entry/1978_Page_92 (1).chop_50.png', 'cd1978/entry/1978_Page_92 (1).chop_51.png', 'cd1978/entry/1978_Page_92 (1).chop_52.png']",100.0,WHOLESALE,WHOLESALE,41.81990044371993,-71.4419543014847,83.5,42 SONOMA CT PROVIDENCE,"*ELECTRICAL REPAIRING GRECO BROTHERS ELECTRIC SERVICE CORP 42 Sonoma Court (02909), Tel 421-9306, Emergency Tel 738-6381"
3423,"1207 Elmwood Ave, Providence, RI",Charnley Amy M M.s,"['cd1978/entry/1978_Page_92 (1).chop_54.png', 'cd1978/entry/1978_Page_92 (1).chop_55.png', 'cd1978/entry/1978_Page_92 (1).chop_56.png']",100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.778741934708584,-71.42075233147978,100.0,1207 ELMWOOD AVE PROVIDENCE,Charnley Amy M M.s 1207 Elmwood Av Faraone Mich] 290 Westminster St Rm 702 Ferrie Joseph V 920 Smith St
3424,"187 Westminster St, Providence, RI",Ferrie Nina M Mrs,"['cd1978/entry/1978_Page_92 (1).chop_57.png', 'cd1978/entry/1978_Page_92 (1).chop_58.png']",100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Ferrie Nina M Mrs 187 Westminster St Rm
3425,"242 Reservoir Ave, Providence, RI",Gonya’s House Of Wigs,"['cd1978/entry/1978_Page_92 (1).chop_59.png', 'cd1978/entry/1978_Page_92 (1).chop_60.png']",100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.7901607621336,-71.4290009197605,100.0,242 RESERVOIR AVE PROVIDENCE,Gonya’s House Of Wigs 242 Reservoir Av
3426,"334 Westminster St, Providence, RI",Hair Removal Center,"['cd1978/entry/1978_Page_92 (1).chop_59.png', 'cd1978/entry/1978_Page_92 (1).chop_60.png']",100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.821761337546285,-71.41410007166016,100.0,334 WESTMINSTER ST PROVIDENCE,Hair Removal Center 334 Westminster St Rm 415
3427,"290 Westminster St, Providence, RI",Miss Jea,['cd1978/entry/1978_Page_92 (1).chop_61.png'],100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.82214576620253,-71.41353258105191,100.0,290 WESTMINSTER ST PROVIDENCE,Miss Jean 290 Westminster St Rm 406
3428,"187 Westminster St, Providence, RI",Pedro Ilda,['cd1978/entry/1978_Page_92 (1).chop_62.png'],100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Pedro Ilda 187 Westminster St Rm 302
3429,"187 Westminster St, Providence, RI",Sharkey Cath,['cd1978/entry/1978_Page_92 (1).chop_63.png'],100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Sharkey Cath 187 Westminster St Rm 302
3430,"334 Westminster St, Providence, RI",Westberg Marion Mrs,"['cd1978/entry/1978_Page_92 (1).chop_64.png', 'cd1978/entry/1978_Page_92 (1).chop_65.png']",100.0,ELECTROLYTIC TREATMENT,ELECTROLYTIC TREATMENT,41.821761337546285,-71.41410007166016,100.0,334 WESTMINSTER ST PROVIDENCE,Westberg Marion Mrs 334 Westminster St Rm - 418
3431,"9 Parade St, Providence, RI",A & J Distributors Inc,['cd1978/entry/1978_Page_92 (1).chop_68.png'],100.0,ELECTRONIC EQUIPMENT AND SUPPLIES,ELECTRONIC EQUIPMENT AND SUPPLIES,41.81602923264152,-71.43337146849484,100.0,9 PARADE ST PROVIDENCE,A & J Distributors Inc 9 Parade St
3432,"251 Manton Ave, Providence, RI",Answer-Tel Electronics,['cd1978/entry/1978_Page_92 (1).chop_69.png'],100.0,ELECTRONIC EQUIPMENT AND SUPPLIES,ELECTRONIC EQUIPMENT AND SUPPLIES,41.82170222327936,-71.44869897292376,100.0,251 MANTON AVE PROVIDENCE,Answer-Tel Electronics 251 Manton Av
3433,"58 Curtis St, Providence, RI",Star-Tron Corp,['cd1978/entry/1978_Page_92 (2).chop_4.png'],100.0,ELECTRONIC EQUIPMENT AND SUPPLIES—CONTD,ELECTRONIC EQUIPMENT AND SUPPLIES,41.82176384131301,-71.45001270638129,100.0,58 CURTIS ST PROVIDENCE,Star-Tron Corp 58 Curtis St
3434,"765 Atwells Ave, Providence, RI",Atwells Electronic Service,['cd1978/entry/1978_Page_92 (2).chop_6.png'],100.0,ELECTRONIC SERVICING,ELECTRONIC SERVICING,41.82478489011907,-71.44224941878973,100.0,765 ATWELLS AVE PROVIDENCE,Atwells Electronic Service 765 Atwells Av
3435,"175 W River St, Providence, RI",Otis Elevator Co,['cd1978/entry/1978_Page_92 (2).chop_9.png'],100.0,ELEVATOR AND ESCALATOR MFRS,ELEVATOR AND ESCALATOR MFRS,41.84394857329335,-71.4134759389697,100.0,175 WEST RIVER ST PROVIDENCE,Otis Elevator Co 175 W River St
3436,"111 Westminster St, Providence, RI",Westinghouse Electric Co (Elev Div),"['cd1978/entry/1978_Page_92 (2).chop_11.png', 'cd1978/entry/1978_Page_92 (2).chop_12.png']",100.0,ELEVATOR MAINTENANCE,ELEVATOR MAINTENANCE,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Westinghouse Electric Co (Elev Div) 111 Westminster St Rm 915
3437,"754 Broad St, Providence, RI","JUHLIN—PEARSON CO (Est 1899),","['cd1978/entry/1978_Page_92 (2).chop_14.png', 'cd1978/entry/1978_Page_92 (2).chop_15.png', 'cd1978/entry/1978_Page_92 (2).chop_16.png']",100.0,*EMBALMERS,Embalmers,41.803523923990134,-71.41898191561913,100.0,754 BROAD ST PROVIDENCE,"JUHLIN—PEARSON CO (Est 1899), 754 Broad St (02907), Tel 461-1213 (See Index To Advertisers)"
3438,"1056 Hope St, Providence, RI",Something Else,['cd1978/entry/1978_Page_92 (2).chop_20.png'],100.0,"EMBROIDERY, HEMSTITCHING AND STAMPING","Embroidery, Hemstitching & Stamping",41.855963287014454,-71.3916821925477,100.0,1056 HOPE ST PROVIDENCE,Something Else 1056 Hope St
3439,"638 Elmwood Ave, Providence, RI","ADIA PARTIME (Temporary Help),","['cd1978/entry/1978_Page_92 (2).chop_22.png', 'cd1978/entry/1978_Page_92 (2).chop_23.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.79465629159927,-71.42425602715447,100.0,638 ELMWOOD AVE PROVIDENCE,"ADIA PARTIME (Temporary Help), 638 Elmwood Av (02907), Tel 467-6776"
3440,"195 Angell St, Providence, RI",Aiesec,['cd1978/entry/1978_Page_92 (2).chop_24.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82811453509314,-71.39991454159156,100.0,195 ANGELL ST PROVIDENCE,Aiesec 195 Angell St
3441,HARDCODE,F-O-R-T-U-N-E Personnel Agcy Inc,"['cd1978/entry/1978_Page_92 (2).chop_26.png', 'cd1978/entry/1978_Page_92 (2).chop_27.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.824936,-71.409435,100.0,40 WESTMINSTER ST PROVIDENCE,F-O-R-T-U-N-E Personnel Agcy Inc 40 Westminster St Rm 340
3442,"111 Westminster St, Providence, RI",Girl Friday Services,"['cd1978/entry/1978_Page_92 (2).chop_29.png', 'cd1978/entry/1978_Page_92 (2).chop_30.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Girl Friday Services 111 Westminster St Rm 419
3443,"187 Westminster St, Providence, RI",Glenco Inc,['cd1978/entry/1978_Page_92 (2).chop_31.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Glenco Inc 187 Westminster St Rm 303
3444,HARDCODE,Haldane Bernard Associates,"['cd1978/entry/1978_Page_92 (2).chop_32.png', 'cd1978/entry/1978_Page_92 (2).chop_33.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Haldane Bernard Associates 15 Westminster St Rm 933
3445,"76 Westminster St, Providence, RI",Half Robt Personnel Services,"['cd1978/entry/1978_Page_92 (2).chop_34.png', 'cd1978/entry/1978_Page_92 (2).chop_35.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Half Robt Personnel Services 76 Westminster St Rm 400
3446,"1183 N Main St, Providence, RI",Homemakers Upjoh,['cd1978/entry/1978_Page_92 (2).chop_36.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.85260775688896,-71.40138878902157,100.0,1183 NORTH MAIN ST PROVIDENCE,Homemakers Upjohn 1183 N Main St
3447,"33 Acorn St, Providence, RI",Job Inc,['cd1978/entry/1978_Page_92 (2).chop_37.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.827490192624914,-71.42822833955047,100.0,33 ACORN ST PROVIDENCE,Job Inc 33 Acorn St
3448,"130 Westminster St, Providence, RI",Kelly Home Care,['cd1978/entry/1978_Page_92 (2).chop_38.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.824116021781634,-71.41083756529554,100.0,130 WESTMINSTER ST PROVIDENCE,Kelly Home Care 130 Westminster St Rm 38
3449,"187 Westminster St, Providence, RI",Kelly Service-Marketing Div,"['cd1978/entry/1978_Page_92 (2).chop_39.png', 'cd1978/entry/1978_Page_92 (2).chop_40.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Kelly Service-Marketing Div 187 Westminster St Rm 514
3450,"187 Westminster St, Providence, RI",Kelly Services (Kelly Girl Div),"['cd1978/entry/1978_Page_92 (2).chop_41.png', 'cd1978/entry/1978_Page_92 (2).chop_42.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Kelly Services (Kelly Girl Div) 187 Westminster St Rm 514
3451,"187 Westminster St, Providence, RI",Kelly Services-Technical Div,"['cd1978/entry/1978_Page_92 (2).chop_43.png', 'cd1978/entry/1978_Page_92 (2).chop_44.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Kelly Services-Technical Div 187 Westminster St Rm 514
3452,"82 Richmond St, Providence, RI",Labor Pool Inc,['cd1978/entry/1978_Page_92 (2).chop_45.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82045523672991,-71.41138043780603,100.0,82 RICHMOND ST PROVIDENCE,Labor Pool Inc 82 Richmond St
3453,"42 Chestnut St, Providence, RI",Manpower Inc Of Prov (Ind Div),"['cd1978/entry/1978_Page_92 (2).chop_47.png', 'cd1978/entry/1978_Page_92 (2).chop_48.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.85953030283935,-71.46175397466781,100.0,42 CHESTNUT ST PROVIDENCE,Manpower Inc Of Prov (Ind Div) 42 Chestnut St
3454,"10 Abbott Park Pl, Providence, RI",Manpower Inc Of Providence,"['cd1978/entry/1978_Page_92 (2).chop_49.png', 'cd1978/entry/1978_Page_92 (2).chop_50.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82036453877451,-71.4136619690297,90.0,10 ABBOTT PARK PL PROVIDENCE,Manpower Inc Of Providence 10 Abbott Park Pl ist FI
3455,"236 Westminster St, Providence, RI",Olsten Services Inc,"['cd1978/entry/1978_Page_92 (2).chop_53.png', 'cd1978/entry/1978_Page_92 (2).chop_54.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82280413998406,-71.41261379063988,100.0,236 WESTMINSTER ST PROVIDENCE,Olsten Services Inc 236 Westminster St Rm 402
3456,"111 Westminster St, Providence, RI",Retail Recruiters International Inc,"['cd1978/entry/1978_Page_92 (2).chop_55.png', 'cd1978/entry/1978_Page_92 (2).chop_56.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82434144135414,-71.41073981740766,92.0,111 WESTMINSTER ST PROVIDENCE,Retail Recruiters International Inc 111 Weatminster St Rm 530
3457,"111 Westminster St, Providence, RI",Retail Recruiters Of Rhode Island Inc,"['cd1978/entry/1978_Page_92 (2).chop_57.png', 'cd1978/entry/1978_Page_92 (2).chop_58.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Retail Recruiters Of Rhode Island Inc 111 Westminster St Rm 530
3458,"76 Dorrance St, Providence, RI",Staff Builders Inc,['cd1978/entry/1978_Page_92 (2).chop_61.png'],100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82315731378819,-71.41098353520472,100.0,76 DORRANCE ST PROVIDENCE,Staff Builders Inc 76 Dorrance St Rm 510
3459,"104 Fountain St, Providence, RI",Staff Builders Industrial Service Inc,"['cd1978/entry/1978_Page_92 (2).chop_62.png', 'cd1978/entry/1978_Page_92 (2).chop_63.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.82354860449657,-71.41583075004436,100.0,104 FOUNTAIN ST PROVIDENCE,Staff Builders Industrial Service Inc 104 Fountain St
3460,"187 Westminster St, Providence, RI",Sterling Employment Agency,"['cd1978/entry/1978_Page_92 (2).chop_64.png', 'cd1978/entry/1978_Page_92 (2).chop_65.png']",100.0,EMPLOYMENT AGENCIES,EMPLOYMENT AGENCIES,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Sterling Employment Agency 187 Westminster St Rm 303
3461,"155 Chestnut St, Providence, RI",Crown Hard Enameling Co 2,['cd1978/entry/1978_Page_92 (2).chop_68.png'],100.0,ENAMELERS,ENAMELERS,41.818148044330066,-71.41009465118188,100.0,155 CHESTNUT ST PROVIDENCE,Crown Hard Enameling Co 2 155 Chestnut St
3462,"157 Clifford St, Providence, RI",Eagle Enameling Co Inc,['cd1978/entry/1978_Page_92 (2).chop_71.png'],100.0,ENAMELERS,ENAMELERS,41.81808065397032,-71.41224423661289,100.0,157 CLIFFORD ST PROVIDENCE,Eagle Enameling Co Inc 157 Clifford St
3463,"85 Globe St, Providence, RI",Expert Stoning Co,['cd1978/entry/1978_Page_92 (2).chop_72.png'],100.0,ENAMELERS,ENAMELERS,41.81459839343817,-71.40754033073722,100.0,85 GLOBE ST PROVIDENCE,Expert Stoning Co 85 Globe St
3464,"155 Chestnut St, Providence, RI",Hedison A Enameling Co,['cd1978/entry/1978_Page_92 (2).chop_73.png'],100.0,ENAMELERS,ENAMELERS,41.818148044330066,-71.41009465118188,100.0,155 CHESTNUT ST PROVIDENCE,Hedison A Enameling Co 155 Chestnut St
3465,"100 Manton Ave, Providence, RI",J & A Enameling Co Inc,['cd1978/entry/1978_Page_92 (2).chop_74.png'],100.0,ENAMELERS,ENAMELERS,41.818471787511456,-71.44536602365947,100.0,100 MANTON AVE PROVIDENCE,J & A Enameling Co Inc 100 Manton Av
3466,"155 Chestnut St, Providence, RI",Johnston Enameling & Finishing Co,"['cd1978/entry/1978_Page_92 (2).chop_75.png', 'cd1978/entry/1978_Page_92 (2).chop_76.png']",100.0,ENAMELERS,ENAMELERS,41.818148044330066,-71.41009465118188,100.0,155 CHESTNUT ST PROVIDENCE,Johnston Enameling & Finishing Co 155 Chestnut St
3467,"109 Summer St, Providence, RI",Lay-Co Enameling Inc,['cd1978/entry/1978_Page_92 (2).chop_77.png'],100.0,ENAMELERS,ENAMELERS,41.81548577961247,-71.41851650414998,100.0,109 SUMMER ST PROVIDENCE,Lay-Co Enameling Inc 109 Summer St 4th Fl
3468,"104 Point St, Providence, RI",Lin’s Enameling Co,['cd1978/entry/1978_Page_92 (2).chop_78.png'],100.0,ENAMELERS,ENAMELERS,41.816474835741,-71.4073052893149,100.0,104 POINT ST PROVIDENCE,Lin’s Enameling Co 104 Point St 2nd FI
3469,"119 Friendship St, Providence, RI",M & G Enameling Co,['cd1978/entry/1978_Page_92 (2).chop_79.png'],100.0,ENAMELERS,ENAMELERS,41.86622344707009,-71.44539100147725,100.0,119 FRIENDSHIP ST PROVIDENCE,M & G Enameling Co 119 Friendship St
3470,"104 Point St, Providence, RI",Modern Enameling Co Inc,['cd1978/entry/1978_Page_92 (2).chop_80.png'],100.0,ENAMELERS,ENAMELERS,41.816474835741,-71.4073052893149,100.0,104 POINT ST PROVIDENCE,Modern Enameling Co Inc 104 Point St 3rd Fl
3471,"725 Branch Ave, Providence, RI",NUTONE JR INC,"['cd1978/entry/1978_Page_92 (3).chop_2.png', 'cd1978/entry/1978_Page_92 (3).chop_3.png', 'cd1978/entry/1978_Page_92 (3).chop_4.png']",100.0,ENAMELERS—CONTD,ENAMELERS,41.85366857939639,-71.42847321830702,100.0,725 BRANCH AVE PROVIDENCE,"NUTONE JR INC 725 Branch Av 5th Fl (02904), Tel 861-4241 (See Index To Advertisers)"
3472,"1199 Eddy St, Providence, RI",Paris Enameling Inc,['cd1978/entry/1978_Page_92 (3).chop_5.png'],100.0,ENAMELERS—CONTD,ENAMELERS,41.79261280541665,-71.40386068772557,100.0,1199 EDDY ST PROVIDENCE,Paris Enameling Inc 1199 Eddy St
3473,"387 Charles St, Providence, RI",Quality Spraying & Stenciling Co,"['cd1978/entry/1978_Page_92 (3).chop_6.png', 'cd1978/entry/1978_Page_92 (3).chop_7.png']",100.0,ENAMELERS—CONTD,ENAMELERS,41.84324492087626,-71.4181263841581,100.0,387 CHARLES ST PROVIDENCE,Quality Spraying & Stenciling Co 387 Charles St
3474,"215 Chestnut St, Providence, RI",S & M Enameling Co,['cd1978/entry/1978_Page_92 (3).chop_8.png'],100.0,ENAMELERS—CONTD,ENAMELERS,41.81700562736983,-71.40862935089608,100.0,215 CHESTNUT ST PROVIDENCE,S & M Enameling Co 215 Chestnut St
3475,"371 Richmond St, Providence, RI",Star Enamel] Co Inc,['cd1978/entry/1978_Page_92 (3).chop_9.png'],100.0,ENAMELERS—CONTD,ENAMELERS,41.81683004889152,-71.40752611677263,100.0,371 RICHMOND ST PROVIDENCE,Star Enamel] Co Inc 371 Richmond St
3476,"87 Bucklin St, Providence, RI",United Enameling Co,['cd1978/entry/1978_Page_92 (3).chop_10.png'],100.0,ENAMELERS—CONTD,ENAMELERS,41.806599426913,-71.42791208225539,100.0,87 BUCKLIN ST PROVIDENCE,United Enameling Co 87 Bucklin St
3477,"247 Public St, Providence, RI",Veteran Enameling Co,['cd1978/entry/1978_Page_92 (3).chop_11.png'],100.0,ENAMELERS—CONTD,ENAMELERS,41.80697532106068,-71.40903827330624,100.0,247 PUBLIC ST PROVIDENCE,Veteran Enameling Co 247 Public St
3478,"119 Friendship St, Providence, RI",Victory Enameling Co,['cd1978/entry/1978_Page_92 (3).chop_12.png'],100.0,ENAMELERS—CONTD,ENAMELERS,41.86622344707009,-71.44539100147725,100.0,119 FRIENDSHIP ST PROVIDENCE,Victory Enameling Co 119 Friendship St
3479,"158 Veazie St, Providence, RI",B & S Engineering Co,['cd1978/entry/1978_Page_92 (3).chop_14.png'],100.0,ENGINEERS—CIVIL,ENGINEERS-CIVIL,41.84939623792284,-71.43368325159959,100.0,158 VEAZIE ST PROVIDENCE,B & S Engineering Co 158 Veazie St
3480,"169 Weybosset St, Providence, RI",Luchs & Beckerma,['cd1978/entry/1978_Page_92 (3).chop_15.png'],100.0,ENGINEERS—CIVIL,ENGINEERS-CIVIL,41.82222916428596,-71.41188592532164,100.0,169 WEYBOSSET ST PROVIDENCE,Luchs & Beckerman 169 Weybosset St Rm 606
