,Header,Text,File_List,clean_header,score,matched
3948,EMPLOYMENT AGENCIES,Half Robt Personnel Services 76 Westminster St Rm 400,"['cd1978/entry/1978_Page_92 (2).chop_34.png', 'cd1978/entry/1978_Page_92 (2).chop_35.png']",EMPLOYMENT AGENCIES,100.0,True
3949,EMPLOYMENT AGENCIES,Homemakers Upjohn 1183 N Main St,['cd1978/entry/1978_Page_92 (2).chop_36.png'],EMPLOYMENT AGENCIES,100.0,True
3950,EMPLOYMENT AGENCIES,Job Inc 33 Acorn St,['cd1978/entry/1978_Page_92 (2).chop_37.png'],EMPLOYMENT AGENCIES,100.0,True
3951,EMPLOYMENT AGENCIES,Kelly Home Care 130 Westminster St Rm 38,['cd1978/entry/1978_Page_92 (2).chop_38.png'],EMPLOYMENT AGENCIES,100.0,True
3952,EMPLOYMENT AGENCIES,Kelly Service-Marketing Div 187 Westminster St Rm 514,"['cd1978/entry/1978_Page_92 (2).chop_39.png', 'cd1978/entry/1978_Page_92 (2).chop_40.png']",EMPLOYMENT AGENCIES,100.0,True
3953,EMPLOYMENT AGENCIES,Kelly Services (Kelly Girl Div) 187 Westminster St Rm 514,"['cd1978/entry/1978_Page_92 (2).chop_41.png', 'cd1978/entry/1978_Page_92 (2).chop_42.png']",EMPLOYMENT AGENCIES,100.0,True
3954,EMPLOYMENT AGENCIES,Kelly Services-Technical Div 187 Westminster St Rm 514,"['cd1978/entry/1978_Page_92 (2).chop_43.png', 'cd1978/entry/1978_Page_92 (2).chop_44.png']",EMPLOYMENT AGENCIES,100.0,True
3955,EMPLOYMENT AGENCIES,Labor Pool Inc 82 Richmond St,['cd1978/entry/1978_Page_92 (2).chop_45.png'],EMPLOYMENT AGENCIES,100.0,True
3956,EMPLOYMENT AGENCIES,Majewski Of Rhode Island 712 Howard Bldg,['cd1978/entry/1978_Page_92 (2).chop_46.png'],EMPLOYMENT AGENCIES,100.0,True
3957,EMPLOYMENT AGENCIES,Manpower Inc Of Prov (Ind Div) 42 Chestnut St,"['cd1978/entry/1978_Page_92 (2).chop_47.png', 'cd1978/entry/1978_Page_92 (2).chop_48.png']",EMPLOYMENT AGENCIES,100.0,True
3958,EMPLOYMENT AGENCIES,Manpower Inc Of Providence 10 Abbott Park Pl ist FI,"['cd1978/entry/1978_Page_92 (2).chop_49.png', 'cd1978/entry/1978_Page_92 (2).chop_50.png']",EMPLOYMENT AGENCIES,100.0,True
3959,EMPLOYMENT AGENCIES,Medical Personnel Pool 317 Howard Bidg,['cd1978/entry/1978_Page_92 (2).chop_51.png'],EMPLOYMENT AGENCIES,100.0,True
3960,EMPLOYMENT AGENCIES,Office Personnel Pool Inc 720 Howard Bldg,['cd1978/entry/1978_Page_92 (2).chop_52.png'],EMPLOYMENT AGENCIES,100.0,True
3961,EMPLOYMENT AGENCIES,Olsten Services Inc 236 Westminster St Rm 402,"['cd1978/entry/1978_Page_92 (2).chop_53.png', 'cd1978/entry/1978_Page_92 (2).chop_54.png']",EMPLOYMENT AGENCIES,100.0,True
3962,EMPLOYMENT AGENCIES,Retail Recruiters International Inc 111 Weatminster St Rm 530,"['cd1978/entry/1978_Page_92 (2).chop_55.png', 'cd1978/entry/1978_Page_92 (2).chop_56.png']",EMPLOYMENT AGENCIES,100.0,True
3963,EMPLOYMENT AGENCIES,Retail Recruiters Of Rhode Island Inc 111 Westminster St Rm 530,"['cd1978/entry/1978_Page_92 (2).chop_57.png', 'cd1978/entry/1978_Page_92 (2).chop_58.png']",EMPLOYMENT AGENCIES,100.0,True
3964,EMPLOYMENT AGENCIES,Rita Richard P Personnel Services Inc 515 Howard Bldg,"['cd1978/entry/1978_Page_92 (2).chop_59.png', 'cd1978/entry/1978_Page_92 (2).chop_60.png']",EMPLOYMENT AGENCIES,100.0,True
3965,EMPLOYMENT AGENCIES,Staff Builders Inc 76 Dorrance St Rm 510,['cd1978/entry/1978_Page_92 (2).chop_61.png'],EMPLOYMENT AGENCIES,100.0,True
3966,EMPLOYMENT AGENCIES,Staff Builders Industrial Service Inc 104 Fountain St,"['cd1978/entry/1978_Page_92 (2).chop_62.png', 'cd1978/entry/1978_Page_92 (2).chop_63.png']",EMPLOYMENT AGENCIES,100.0,True
3967,EMPLOYMENT AGENCIES,Sterling Employment Agency 187 Westminster St Rm 303,"['cd1978/entry/1978_Page_92 (2).chop_64.png', 'cd1978/entry/1978_Page_92 (2).chop_65.png']",EMPLOYMENT AGENCIES,100.0,True
3968,EMPLOYMENT AGENCIES,Xavier Associates 617 Howard Bldg,['cd1978/entry/1978_Page_92 (2).chop_66.png'],EMPLOYMENT AGENCIES,100.0,True
3969,ENAMELERS,Crown Hard Enameling Co 2 155 Chestnut St,['cd1978/entry/1978_Page_92 (2).chop_68.png'],ENAMELERS,100.0,True
3970,ENAMELERS,De Soto Soft Enameling Co Inc Rear 24 De Soto St,"['cd1978/entry/1978_Page_92 (2).chop_69.png', 'cd1978/entry/1978_Page_92 (2).chop_70.png']",ENAMELERS,100.0,True
3971,ENAMELERS,Eagle Enameling Co Inc 157 Clifford St,['cd1978/entry/1978_Page_92 (2).chop_71.png'],ENAMELERS,100.0,True
3972,ENAMELERS,Expert Stoning Co 85 Globe St,['cd1978/entry/1978_Page_92 (2).chop_72.png'],ENAMELERS,100.0,True
3973,ENAMELERS,Hedison A Enameling Co 155 Chestnut St,['cd1978/entry/1978_Page_92 (2).chop_73.png'],ENAMELERS,100.0,True
3974,ENAMELERS,J & A Enameling Co Inc 100 Manton Av,['cd1978/entry/1978_Page_92 (2).chop_74.png'],ENAMELERS,100.0,True
3975,ENAMELERS,Johnston Enameling & Finishing Co 155 Chestnut St,"['cd1978/entry/1978_Page_92 (2).chop_75.png', 'cd1978/entry/1978_Page_92 (2).chop_76.png']",ENAMELERS,100.0,True
3976,ENAMELERS,Lay-Co Enameling Inc 109 Summer St 4th Fl,['cd1978/entry/1978_Page_92 (2).chop_77.png'],ENAMELERS,100.0,True
3977,ENAMELERS,Lin’s Enameling Co 104 Point St 2nd FI,['cd1978/entry/1978_Page_92 (2).chop_78.png'],ENAMELERS,100.0,True
3978,ENAMELERS,M & G Enameling Co 119 Friendship St,['cd1978/entry/1978_Page_92 (2).chop_79.png'],ENAMELERS,100.0,True
3979,ENAMELERS,Modern Enameling Co Inc 104 Point St 3rd Fl,['cd1978/entry/1978_Page_92 (2).chop_80.png'],ENAMELERS,100.0,True
3980,ENAMELERS—CONTD,"NUTONE JR INC 725 Branch Av 5th Fl (02904), Tel 861-4241 (See Index To Advertisers)","['cd1978/entry/1978_Page_92 (3).chop_2.png', 'cd1978/entry/1978_Page_92 (3).chop_3.png', 'cd1978/entry/1978_Page_92 (3).chop_4.png']",ENAMELERS,100.0,True
3981,ENAMELERS—CONTD,Paris Enameling Inc 1199 Eddy St,['cd1978/entry/1978_Page_92 (3).chop_5.png'],ENAMELERS,100.0,True
3982,ENAMELERS—CONTD,Quality Spraying & Stenciling Co 387 Charles St,"['cd1978/entry/1978_Page_92 (3).chop_6.png', 'cd1978/entry/1978_Page_92 (3).chop_7.png']",ENAMELERS,100.0,True
3983,ENAMELERS—CONTD,S & M Enameling Co 215 Chestnut St,['cd1978/entry/1978_Page_92 (3).chop_8.png'],ENAMELERS,100.0,True
3984,ENAMELERS—CONTD,Star Enamel] Co Inc 371 Richmond St,['cd1978/entry/1978_Page_92 (3).chop_9.png'],ENAMELERS,100.0,True
3985,ENAMELERS—CONTD,United Enameling Co 87 Bucklin St,['cd1978/entry/1978_Page_92 (3).chop_10.png'],ENAMELERS,100.0,True
3986,ENAMELERS—CONTD,Veteran Enameling Co 247 Public St,['cd1978/entry/1978_Page_92 (3).chop_11.png'],ENAMELERS,100.0,True
3987,ENAMELERS—CONTD,Victory Enameling Co 119 Friendship St,['cd1978/entry/1978_Page_92 (3).chop_12.png'],ENAMELERS,100.0,True
3988,ENGINEERS—CIVIL,B & S Engineering Co 158 Veazie St,['cd1978/entry/1978_Page_92 (3).chop_14.png'],ENGINEERS-CIVIL,100.0,True
3989,ENGINEERS—CIVIL,Luchs & Beckerman 169 Weybosset St Rm 606,['cd1978/entry/1978_Page_92 (3).chop_15.png'],ENGINEERS-CIVIL,100.0,True
3990,ENGINEERS—CIVIL,Peerless Engineering Co Inc 166 Valley St,['cd1978/entry/1978_Page_92 (3).chop_16.png'],ENGINEERS-CIVIL,100.0,True
3991,ENGINEERS—CIVIL,Whittemore Corp 34 Pontiac Av Rm 4,['cd1978/entry/1978_Page_92 (3).chop_17.png'],ENGINEERS-CIVIL,100.0,True
3992,ENGINEERS— CONSTRUCTION,Vaughan H J Corp 88 Dorrance St Rm 3,['cd1978/entry/1978_Page_92 (3).chop_20.png'],ENGINEERS- CONSULTING,86.0,True
3993,ENGINEERS—CONSULTING,AAA Engineering 650 Charles St,['cd1978/entry/1978_Page_92 (3).chop_22.png'],ENGINEERS-CONSULTING,100.0,True
3994,ENGINEERS—CONSULTING,Alco Engineering Corp 14 Messina St,['cd1978/entry/1978_Page_92 (3).chop_23.png'],ENGINEERS-CONSULTING,100.0,True
3995,ENGINEERS—CONSULTING,J K L Engineering 106 Mawney St,['cd1978/entry/1978_Page_92 (3).chop_24.png'],ENGINEERS-CONSULTING,100.0,True
3996,ENGINEERS—CONSULTING,Kiely Associates 1223 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_92 (3).chop_25.png', 'cd1978/entry/1978_Page_92 (3).chop_26.png']",ENGINEERS-CONSULTING,100.0,True
3997,ENGINEERS—CONSULTING,Mac Lellan & Dormer Inc 151 Broadway Rm 22,"['cd1978/entry/1978_Page_92 (3).chop_27.png', 'cd1978/entry/1978_Page_92 (3).chop_28.png']",ENGINEERS-CONSULTING,100.0,True
3998,ENGINEERS—CONSULTING,Maguire C E Inc 31 Canal St,['cd1978/entry/1978_Page_92 (3).chop_29.png'],ENGINEERS-CONSULTING,100.0,True
3999,ENGINEERS—CONSULTING,"MAGUIRE CE INC 31 Canal St (02903), Tel 272-6000","['cd1978/entry/1978_Page_92 (3).chop_30.png', 'cd1978/entry/1978_Page_92 (3).chop_31.png']",ENGINEERS-CONSULTING,100.0,True
4000,ENGINEERS—CONSULTING,Mandell & Sokolove Associates 105 Gano St,['cd1978/entry/1978_Page_92 (3).chop_32.png'],ENGINEERS-CONSULTING,100.0,True
4001,ENGINEERS—CONSULTING,Marcello & Co 700 Howard Bldg,['cd1978/entry/1978_Page_92 (3).chop_33.png'],ENGINEERS-CONSULTING,100.0,True
4002,ENGINEERS—CONSULTING,Mutual Engineering Service Co 304 Lockwood St,"['cd1978/entry/1978_Page_92 (3).chop_34.png', 'cd1978/entry/1978_Page_92 (3).chop_35.png']",ENGINEERS-CONSULTING,100.0,True
4003,ENGINEERS—CONSULTING,Northern Consulting Assoc Ltd 515 Douglas Av,"['cd1978/entry/1978_Page_92 (3).chop_36.png', 'cd1978/entry/1978_Page_92 (3).chop_37.png']",ENGINEERS-CONSULTING,100.0,True
4004,ENGINEERS—CONSULTING,Pare Lee And Associates Inc 105 Whipple St,['cd1978/entry/1978_Page_92 (3).chop_38.png'],ENGINEERS-CONSULTING,100.0,True
4005,ENGINEERS—CONSULTING,Schechter John B 19 Overhill Rd,['cd1978/entry/1978_Page_92 (3).chop_39.png'],ENGINEERS-CONSULTING,100.0,True
4006,ENGINEERS—DESIGNING,Bianco-Boomer 32 Custom House 2d F!,['cd1978/entry/1978_Page_92 (3).chop_41.png'],ENGINEERS—DESIGNING,72.0,False
4007,ENGINEERS—DESIGNING,Harrison Lawing & O’Neal 55 Canal St,['cd1978/entry/1978_Page_92 (3).chop_42.png'],ENGINEERS—DESIGNING,72.0,False
4008,ENGINEERS—DESIGNING,Paulhus Design Inc 40 Westminster St Rm 350,['cd1978/entry/1978_Page_92 (3).chop_43.png'],ENGINEERS—DESIGNING,72.0,False
4009,ENGINEERS—ELECTRICAL,W SI Industries Inc 25 Acorn St,['cd1978/entry/1978_Page_92 (3).chop_45.png'],ENGINEERS-ELECTRICAL,100.0,True
4010,ENGINEERS— MANAGEMENT,Engineering Design Assocs 339 Eddy St 2nd Fl,['cd1978/entry/1978_Page_92 (3).chop_48.png'],Engineers-Management,96.5,True
4011,ENGINEERS— MANAGEMENT,National City Management Co 265 Melrose St,['cd1978/entry/1978_Page_92 (3).chop_49.png'],Engineers-Management,96.5,True
4012,ENGINEERS— MANAGEMENT,Stewart Raymond C 1093 Smith St,['cd1978/entry/1978_Page_92 (3).chop_50.png'],Engineers-Management,96.5,True
4013,ENGINEERS—MECHANICAL,Commercial Engineers Inc 43 Lexington Av,['cd1978/entry/1978_Page_92 (3).chop_52.png'],ENGINEERS-MECHANICAL,100.0,True
4014,ENGINEERS—MECHANICAL,Johnson Refractories & Engineering Co 148 W River St,"['cd1978/entry/1978_Page_92 (3).chop_53.png', 'cd1978/entry/1978_Page_92 (3).chop_54.png']",ENGINEERS-MECHANICAL,100.0,True
4015,ENGINEERS—MECHANICAL,Randall Mechanical Engineering Inc 1985 Smith St (N Prov),"['cd1978/entry/1978_Page_92 (3).chop_55.png', 'cd1978/entry/1978_Page_92 (3).chop_56.png']",ENGINEERS-MECHANICAL,100.0,True
4016,ENGINEERS—MECHANICAL,Safety Services Inc 105 Gano St,['cd1978/entry/1978_Page_92 (3).chop_57.png'],ENGINEERS-MECHANICAL,100.0,True
4017,ENGINEERS—MECHANICAL,Valley Engineering Co 181 Valley St,['cd1978/entry/1978_Page_92 (3).chop_58.png'],ENGINEERS-MECHANICAL,100.0,True
4018,ENGINEERS—SANITARY,J E Salvage Co 103 Parade St,['cd1978/entry/1978_Page_92 (3).chop_60.png'],ENGINEERS—SANITARY,73.0,False
4019,*ENGRAVERS,"LANCE ENGRAVING 215 Weybosset St (02903), Tel 521-6394","['cd1978/entry/1978_Page_92 (3).chop_62.png', 'cd1978/entry/1978_Page_92 (3).chop_63.png']",Engravers-Photo,87.5,True
4020,*ENGRAVERS,"WAL-KAR ENGRAVING CO 219 W Park St (02908), Tel 861-2281","['cd1978/entry/1978_Page_92 (3).chop_64.png', 'cd1978/entry/1978_Page_92 (3).chop_65.png']",Engravers-Photo,87.5,True
4021,*ENGRAVERS,"WHITE A A CO INC 48 Chestnut St (02903), Tels 331-0254 And 331-2253 (See Index To Advertisers)","['cd1978/entry/1978_Page_92 (3).chop_66.png', 'cd1978/entry/1978_Page_92 (3).chop_67.png', 'cd1978/entry/1978_Page_92 (3).chop_68.png']",Engravers-Photo,87.5,True
4022,ENGRAVERS—CARD AND STATIONERY,Hercules Engraving Enterprises Inc 725 Branch Av Ist FI,"['cd1978/entry/1978_Page_93 (1)_3.png', 'cd1978/entry/1978_Page_93 (1)_4.png']",ENGRAVERS—CARD AND STATIONERY,61.0,False
4023,ENGRAVERS—CARD AND STATIONERY,King & Larson Inc 175 Public St,['cd1978/entry/1978_Page_93 (1)_5.png'],ENGRAVERS—CARD AND STATIONERY,61.0,False
4024,ENGRAVERS—JEWELRY,Al-Mar Stone Setting 334 Westminster St Rm 313,"['cd1978/entry/1978_Page_93 (1)_7.png', 'cd1978/entry/1978_Page_93 (1)_8.png']",ENGRAVERS-JEWELRY,100.0,True
4025,ENGRAVERS—JEWELRY,Crest Engraving Co 86 Weybosset St Rm 403,['cd1978/entry/1978_Page_93 (1)_9.png'],ENGRAVERS-JEWELRY,100.0,True
4026,ENGRAVERS—JEWELRY,Hudson & Co 215 Weybosset St Rm 302,['cd1978/entry/1978_Page_93 (1)_10.png'],ENGRAVERS-JEWELRY,100.0,True
4027,ENGRAVERS—JEWELRY,J & A Mfg Inc 387 Charles St,['cd1978/entry/1978_Page_93 (1)_11.png'],ENGRAVERS-JEWELRY,100.0,True
4028,ENGRAVERS—JEWELRY,Lance Engraving 215 Weybosset St Rm 202,['cd1978/entry/1978_Page_93 (1)_12.png'],ENGRAVERS-JEWELRY,100.0,True
4029,ENGRAVERS—JEWELRY,Park Avenue Engraving 1478 Broad St Rm 4,['cd1978/entry/1978_Page_93 (1)_13.png'],ENGRAVERS-JEWELRY,100.0,True
4030,ENGRAVERS—JEWELRY,Providence Badge Co 50 Warren St,['cd1978/entry/1978_Page_93 (1)_14.png'],ENGRAVERS-JEWELRY,100.0,True
4031,ENGRAVERS—JEWELRY,Raybook Engraving Co 861 Broad St,['cd1978/entry/1978_Page_93 (1)_15.png'],ENGRAVERS-JEWELRY,100.0,True
4032,ENGRAVERS—JEWELRY,Valley View Engraving 443 Smith St,['cd1978/entry/1978_Page_93 (1)_16.png'],ENGRAVERS-JEWELRY,100.0,True
4033,ENGRAVERS—JEWELRY,Westminster Engraving Co 290 Westminster St Rm 904,"['cd1978/entry/1978_Page_93 (1)_17.png', 'cd1978/entry/1978_Page_93 (1)_18.png']",ENGRAVERS-JEWELRY,100.0,True
4034,ENGRAVERS—PHOTO,Mowbray Co 222 W Exchange St,['cd1978/entry/1978_Page_93 (1)_20.png'],Engravers-Photo,100.0,True
4035,ENGRAVERS—PHOTO,Nationa) Bickford Graphics Inc 88 Niantic Av,['cd1978/entry/1978_Page_93 (1)_21.png'],Engravers-Photo,100.0,True
4036,ENGRAVERS—PHOTO,Providence Gravure Inc 99 W River St,['cd1978/entry/1978_Page_93 (1)_22.png'],Engravers-Photo,100.0,True
4037,ENGRAVERS—PHOTO,Wal-Kar Engraving Co 219 W Park St,['cd1978/entry/1978_Page_93 (1)_23.png'],Engravers-Photo,100.0,True
4038,ENGRAVERS—TEXTILE,Universal Engravers Inc 695 Eddy St,['cd1978/entry/1978_Page_93 (1)_25.png'],Engravers-Textile,100.0,True
4039,ENTERTAINMENT BUREAUS,Artists International 18 Woodland Ter,['cd1978/entry/1978_Page_93 (1)_27.png'],Entertainment Bureaus,100.0,True
4040,ENTERTAINMENT BUREAUS,Clean Music Inc 11 Pasteur St,['cd1978/entry/1978_Page_93 (1)_28.png'],Entertainment Bureaus,100.0,True
4041,*EPOXY PRODUCTS,"HERCULES ENGRAVING ENTERPRISES INC 725 Branch Av (02904), Tel 272-1165","['cd1978/entry/1978_Page_93 (1)_30.png', 'cd1978/entry/1978_Page_93 (1)_31.png', 'cd1978/entry/1978_Page_93 (1)_32.png']",EPOXY PRODUCTS,74.0,False
4042,ESCORT SERVICE,Tel-A-Data 1243 Mineral Spring Av(N Prov),['cd1978/entry/1978_Page_93 (1)_34.png'],ESCORT SERVICE,83.5,False
4043,ESTATE PLANNING AND MANAGEMENT,Fain Robt Associates 144 Westminster St 4th,"['cd1978/entry/1978_Page_93 (1)_37.png', 'cd1978/entry/1978_Page_93 (1)_38.png']",ESTATE PLANNING AND MANAGEMENT,65.0,False
4044,ESTATE PLANNING AND MANAGEMENT,One One-Twenty Associates 120 Wayland Av,"['cd1978/entry/1978_Page_93 (1)_39.png', 'cd1978/entry/1978_Page_93 (1)_40.png']",ESTATE PLANNING AND MANAGEMENT,65.0,False
4045,ESTATE PLANNING AND MANAGEMENT,Spear Alfred Estate 111 Westminster St Rm 1615,"['cd1978/entry/1978_Page_93 (1)_41.png', 'cd1978/entry/1978_Page_93 (1)_42.png']",ESTATE PLANNING AND MANAGEMENT,65.0,False
4046,*EXECUTORS,RHODE ISLAND,['cd1978/entry/1978_Page_93 (1)_44.png'],EXECUTORS,67.0,False
