count,Headers,
55,CHURCHES AND SYNAGOGUES,
55,REAL ESTATE,
55,Clothing Dealers-Women's & Misses'--Retail,
55,CHURCHES AND SYNAGOGUES,
55,BUSINESS MACHINES,
55,General Contractors,
55,Coal Dealers-Wholesale,
55,CONTRACTORS- BUILDING-GENERAL,
55,Florists-Retail,
55,,
55,,
54,Belting Mfrs,
54,MEATS -WHOLESALE,
54,JEWELERS FINDINGS,
54,BEAUTY SHOPS,
54,CHURCHES AND SYNAGOGUE,
54,ARTISTS- COMMERCIAL,
54,Florists--Retail,
54,Caterers ,
54,ENGINEERS-MECHANICAL,
54,FISH AND SEA FOOD DEALERS-RETAIL,
54,CLOTHING-USED,
54,Schools-Parochial,
54,LAUNDRIES- SELF SERVE,
54,Contractors-Road,
54,,
54,Jewelery Findings,
54,TRUST BUILDING RENTAL OFFICE,
54,RECORD SHOPS,
54,Sporting Goods-Retail,
53,Yarn Dealers-Retail,
53,RADIO AND TELEVISION REPAIRING,
53,Automobile Body Mfrs,
53,Fur Dealers and Furriers,
53,Quality Paper,
53,Laundries,
53,,
53,Automobile Parking,
53,Chemical Manufacturers,
53,Attorneys-at-Law,
53,Parks & Playgrounds,
53,,
53,Carpenters,
53,Clothing Dealers-Women's & Misses'-Retail,
53,Printers-Book and Commercial,
53,Insurance Companies-Fire,
53,Clothing Dealers-Women's & Misses'-Retall,
53,Jewelers-Solderers,
53,Opticians-Retail,
53,WELDERS AND BRAZERS,
53,Cigar Mfrs,
52,Jewelers-Retail ,
52,AUTOMOBILE DEALERS- US- CARS,
52,SPORTING GOODS-RETAIL,
52,"ORGANIZATIONS-BUSINESS, CIVIC AND PROFESSIONAL",
52,Jewelery Findings,
52,Loans-Collateral & Salary ,
52,BANKS AND TRUST COMPANIES,
52,PRODUCE COMMISSION MERCHANTS,
52,AUTOMOBILE DEALERS,
52,Service Stations ,
52,Insurance-Life,
52,Pattern & Model Makers,
52,Clothing Dealers-Women's & Misses'-Retail,
52,Intelligence Offices  Interior Decorators,
52,COUNSELLING SERVICE,
52,Clothing Dealers-Women's & Misses'-Retail,
52,Clothing Dealers-Women's & Misses'-Retail,
52,Associations & Clubs-Commercial,
52,PHOTOGRAPHERS,
51,,
51,jewelry MFRS,
51,Cloaking Dealers,
51,,
51,jewelry-WHOLESALE AND IMPORTING,
51,BETTER HOMES AND GARDENS,
51,Patent Lawyers,
51,jewelERS,
51,PLATERS,
51,Insurance Companies-Fire,
51,Clothing Dealers-Women's & Misses'-Retail,
51,TEACHERS- ,
51,,
51,INVESTMENT SECURITIES,
51,Automobile Body Repairers,
51,Confectionery & Ice Gream- Retail ,
51,Druggists-Retail,
51,METAL STAMPING,
51,GROCERS-WHOLESALE,
51,Ladies' Tailors ,
50,Florists-Retall,
50,FROZEN FOOD PROCESSORS,
50,ORGANIZATIONS- BENEVOLENT and FRATERNAL,
50,Clothing Dealers-Men's & Boys' -Retail,
50,Meats-Wholesale,
50,APPRAISERS,
50,SIGN PAINTERS and MANUFACTURERS,
50,Savings Banks,
50,Assayers & Retinars Associations & Clubs-Ctnnmer- clal,
50,TEXTILE MANUFACTURERS,
50,CONTRAC TORS- CAR PENTER,
50,PAINT-RETAIL,
50,Boiler Mfrs,
50,Gymnasiums,
50,jewelry-WHOLESALE,
50,LOCKSMITHS,
50,Clothing-Women's-Retail,
50,MILL SUPPLIES,
50,DETECTIVE AGENCIES,
50,Assayers & Reiiners Associations & Clubs,
50,ORGANIZATIONS-WELFARE ,
50,DRESSMAKERS,
50,RAT ORS,
49,CLERGY,
49,DRESSMAKERS,
49,EXPRESSING and MOVING,
49,Confectionery & Ice Cream- Retail,
49,Fruit Dealers-Retail,
49,CHURCHE AND SYNAGOGUE,
49,ACCOUNTANTS,
49,,
49,ELECTRICAL EQUIPMENT and SUPPLIES -DEALERS,
49,Automobile Accessories and Parts-Retail,
49,Osteopathic Physicians ,
49,Blacksmiths ,
49,SHOE REPAIRERS,
49,ORGANIZATIONS- LABOR,
49,Hairdressers  Halls,
49,BUSINESS FORMS AND SYSTEMS,
49,Caterers,
48,ALTERATION SHOPS,
48,Investment Securities,
48,Watch Crystal Mfrs Watch and Jewelry Repairers,
48,BAKED GOODS-RETAIL,
48,STORE FIXTURES AND FITTINGS,
48,Auto Accessories and Parts,
48,optometrists,
48,PHYSICAL CULTURE,
48,Adjusters,
48,Bus and Coach Lines,
48,Refrigerator Dealers,
48,CEMETERIES,
48,BOX MANUFACTURERS,
48,Laundries-Chinese,
48,DIE CUTTERS,
48,Ice-Dealers,
48,Investment Securities,
48,,
48,Clinics,
48,,
48,STORM DOORS and WINDOWS,
48,REAL ESTATE OWNERS AND DEALERS,
48,Furniture Dealers-Secondhand,
48,GROCERS-WHOLESALE,
48,Wool Dealers,
48,MANUFACTURERS OF LEAD,
48,PATTERN MAKERS,
48,LIQUOR AND WINES RETAIL,
48,Engravers-Textile,
48,CASTINGS-MFRS,
48,FIDRISTS'-RETAIL,
48,ORGANI ZATIONS- LABOR,
48,Florists-Retail,
48,Confectionery & Ice Cream- Retail ,
47,Carpenters,
47,DRY GOODS -RE'TAIL,
47,Laundries-Chinese,
47,RESTAURANT,
47,Automobile Dealers-Passenger Cars,
47,Associations & Clubs-Commercial,
47,Insurance Companias-Fire,
47,CONTRACTORS -ELECTRICAL,
47,GASOLINE STATIONS,
47,,
47,,
47,Box Mfrs,
47,CONTRACTORS-PAINTING AND DECORATING,
47,,
47,SHOE DEALERS-RETAIL,
47,DRUGGISTS-WHOLESALE,
47,Laundries-Deli Service,
47,Paper Dealers-Print & Wrap,
47,Dancing Teachers,
47,ICE CREAM MANUFACTURERS,
47,JEWELERS' FINDINGS,
47,LIQUOR AND WINES- RETAIL,
47,CONTRACTORS-ROOFING,
47,"JEWELERS, FINDINGS",
46,UNIVERSITY OF RHODE ISLAND,
46,Clothing-Mews-Retail,
46,LAUNDRIES -SELF SERVE,
46,FURNITURE DEALERS-USED,
46,Automobile Parkinq,
46,PLASTIC PRODUCTS- MANUFACTURERS,
46,Insurance Companies- Fire,
46,CARPENTERS-JOB ,
46,CONTRACTORS- PLASTERING,
46,BEAUTY SHOP SUPPLIES,
46,,
46,CONTRACTORS-FLOOR SURFACING,
46,VARIETY STORE,
46,,
46,,
46,AUTOMOBILE DEALERS- USED CARS ,
46,Motion Picture Theatres,
45,,
45,TOOL MFRS,
45,SILVERSMITHS,
45,Clubs-Civic,
45,ELECTRICAL EQUIPMENT and SUPPLIES-DEALERS,
45,Motion Picture Theatres,
45,Radio Sets & Supplies-Retail ,
45,Hardware Dealers-Retail,
45,Hardware Dealers-Retail,
45,WATCH and JEWELRY REPAIRERS,
45,Fence Mfrs,
45,RADIO and TELEVISION SETS- SALES and SERVICE,
45,Osteopathic Physicians ,
45,"Butter, Cheese & Eggs-Retail",
44,Veterinarians,
44,HARDWARE DEALERS -RETAIL,
44,Pump Mfrs,
44,Mercantile Agencies,
44,Storage Batteries Store Fixtures & Fittings,
44,CLOTHING-MEN'S-RETAIL,
44,Greeting Cards,
44,Welders & Brazers,
44,AUTOMOBILE PARKING,
44,SCHOOLS AND COLLEGE,
44,METAL GOODS MFRS,
44,SALES AND SERVICE,
44,Radiator Repairers-Automobile,
44,"ORGANIZATIONS- BUSINESS, CIVIC and PROFESSIONAL",
44,Carpenters ,
44,"Cleaners-Garments-, Curtains & Draperies",
44,Wood Dealers,
44,News Dealers,
44,Insurance Companles,
44,Physio Therapists,
44,Produce Dealers-Wholesale,
44,Insurance Companies-Accident & Health,
44,Confrectionery & Ice Cream- Retail,
44,PLATERS,
43,Advertising-Outdoor,
43,CONTRACTORS- BUILDING-GENERAL ,
43,,
43,WATCH. CLOCK and JEWELRY REPAIRING,
43,LAUNDRIES AND DRY CLEANERS,
43,SIGN AND CARD WRITERS,
43,HARBOUR COURT,
43,Produce Dealers-Retail,
43,CURTAINS AND DRAPERIES,
43,,
43,"Butter, Cheese & Eggs-Whole- sale",
43,Metal Goods-Mirs,
43,Watch & Jewelry Repairers,
43,AUTOMOBILE BODY REPAIRERS ,
43,Clothes Pressers & Cleaners,
43,DRESS PLAITING AND TUCKING,
43,Clothing Dealers-Men's & Boys -Retail,
43,Transportation-Bus,
43,MEATS-RETAIL,
43,JEWELERS MFG,
43,Laundries - chinese,
43,Clothing-Mews-Retail,
42,SCHOOLS-PUBLIC,
42,VARIETY STORES,
42,FIDRISTS-RETAIL,
42,OILS AND LUBRICANTS- DEALERS,
42,Liability Insurance,
42,Concrete Block Mfrs,
42,Assayers & Reiiners Associations & Clubs-Commer- clal,
42,Clothing Dealers-Men's & Boys' -Retail,
42,Glass Dealers-Window and Plate,
42,,
42,DATA PROCESSING,
42,FUEL OIL,
42,Clothing Dealers-Men's & Boys -Retall,
42,SOLDER AND SOLDERING FLUX MFRS,
42,TREE SURGE RY,
42,AUTOMOBILE GARAGES,
42,CONTRACTORS ELECTRICAL,
42,CONTRACTORS-PLUMBING,
42,BRYANT COLLEGE OF BUSINESS ADMIN,
42,Optical Goods-Dealers,
42,,
42,Midwives,
42,,
42,,
41,STAMPING WORKS AND DIE CUTTERS,
41,TRUST COMPANIES,
41,Jewelers-Retail ,
41,MANUFACTURERS REPRESENTATIVES,
41, Hairdressers Halls,
41,Interior Decorators,
41,BARBER SHOPS,
41,Water Supply Companies,
41,jewelers--Retail,
41,INSURANCE,
41,Spring Mfrs,
41,ORGANIZATIONS- BENEVOLENT and FRATERNAL,
41,Confectionary & Ice Cream- Retail ,
41,TEXTILE WORKERS UNION ,
41,STORAGE,
41,INSURANCE CO,
41,Laundries-chinese,
41,Clubs,
41,NURSES,
41,ACCOUNTANTS - PUBLIC,
41,JEWELERS-WHOLESALE and IMPORTING ,
41,BUILDING MATERIALS AND SUPPLIES,
41,TELEVISION SALES AND SERVICE,
41,Auto Garages,
40,"Confectionary & Ice Cream,- Retail",
40,Automobile Accessories & Parts -Retail,
40,Clothing Dealers-Mens & Boys' -Retail,
40,OFFICE SUPPLIES and EQUIPMENT,
40,Lumber-Retail,
40,Hearing Aids,
40,MONUMENTAL WORK,
40,Lumber-Wholesale,
40,JEWELERS' -FINDINGS,
40,Oils & Lubricants-Dealels,
40,TRUCKING,
40,STORM DOORS AND WINDOWS,
40,"ORGANIZATIONS-BUSINBS, CIVIC AND PROFESSIONAL",
40,REAL ESTATE AND INVESTMENTS,
40,Hardware Dealers-Retail,
40,Asbestos Goods & Materials,
40,BURGLAR AND FIRE ALARM SYSTEMS,
40,GLASS DEALERS-WINDOW AND PLATE,
40,Clothing Dealers-Meds & Boys' -Retail,
40,Fur Dealers & Furriers,
40,,
40,NOVELTIES-MFRS,
40,LAUNDRIE SELF SERVE,
39,BOOKING AGENTS,
39,ENGINEERS-CIVIL,
39,PAIRING,
39,AUTOMOBILE REPAIRING,
39,Shoe Shlners,
39,Chemicals-Mfrs,
39,JEWELERS FINDINGS,
39,SCHOOIS AND COLLEGE,
39,Cutlery Mfrs,
39,Enamelers,
39,DAY CARE CENTERS,
39,,
39,Cigars and Tobacco-Retail,
39,FENCE MANUFACTURERS,
39,Electrical Coutractors,
39,Gift Shops ,
39,Cigars & Tobacco-Retall,
39,Tire Dealers and Repairing,
39,ORGANIZATIONS-BUSINESS,
39,CONTRACTORS-SHEET METAL,
39,Insurance Companies-Life,
39,Jewelers-Retail,
39,,
39,AUCTIONEERS,
39,PHYSICIANS AND SURGEONS-MD,
39,Automobile Accessories & Parts --Retail,
39,,
39,ORGANIZATIONS- BENEVOLENT and FRATERNAL,
39,Contractors-Maso,
39,Safe Deposit Vaults,
39,BAKED GOODS-RETAIL,
39,SIGN PAINTERS AND MFRS,
39,SCHOOL BUSES,
39,,
38,"ORGANIZATIONS BUSINESS, CIVIC AND PROFESSIONAL",
38,NURSES- PRACTICAL,
38,Clothing Dealers-Mens & Boy-Retail,
38,PHOTOGRAPHIC DEVELOPING AND PRINTING,
38,Publishers,
38,PHOTOGRAPHERS,
38,FUNERAL DIRECTORS,
38,Radio and Television Sets-Sales and Service,
38,TYPERS,
38,INTERIOR DECORATORS AND DESIGNERS,
38,SERVICES,
38,ORGANIZATIONS- MISC,
38,IMPORTING,
38,Department Stores,
38,TOBACCO-WHOLESALE,
38,Automobile Dealers-Passenger Cars,
38,Automobile Dealers-Passenger Cars,
38,jewelers' Findings,
38,CONTRACTORS-ELECTRICAL,
38,,
38,Contractors-Concrete,
38,CONTRACTORS-ELECTRICAL- ,
38,Watch & Jewelry Repairers ,
38,Automobile Accessories & Parts -Retail,
38,Sewing Machine Dealers,
37,Insurance Companies,
37,INTERIOR DECORATORS,
37,chiropodists,
37,jewelers Findings,
37,COCKTAIL LOUNGES,
37,,
37,Sign Painters Mrs,
37,JEWELERS- RETAIL,
37,ASPHALT SHINGLES,
37,REPAIRING,
37,Automobile Dealels-Passenger Cars,
37,Automobile Dealers-Passenger cars,
37,Sanitariums,
37,DISPLAY FORMS AND FIXTURES,
37,HEAT TREATING ,
37,OSTEOPATHIC,
37,REAL ESTATE ,
37,ELECTRONIC EQUIPMENT AND SUPPLIES,
37,Heating Apparatus and Appliances,
37,INSURANCE INVESTIGATORS,
37,Beauty Shop Equipment & Sup- plies,
37,,
37,SCULPTORS,
37,Jewelers-Retail,
37,Ornamental Iron,
37,Fish Dealens-Retail,
37,NURSES,
37,jewelers Bindings,
37,ORGANIZATIONS-YOUTH,
37,,
37,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,
37,jewelers-Retail,
37,INTERIOR DE CORATORS,
37,TIRE DEALERS and REPAIRING,
37,BEVERAGES,
36,,
36,Insurance Companies-Life,
36,PARTS- RETAIL,
36,UPHOLSTERERS,
36,,
36,Newspapers,
36,Tobacco-Wholesale,
36,ORGANIZATIONS-WELFARE AND RELIEF,
36,SANITARIUMS,
36,Watch Crystal Min Watch & Jewelry Repairers,
36,FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES RI,
36,Enamelers ,
36,Delicatessen-Retail ,
36,Insurance Companies- Life,
36,jewelers-Retall,
36,Automobile Renting,
36,Banks and Trust Companies,
36,Manufacturers Agents,
36,PEST CONTROL,
36,LEATHER GOODS-RETAIL,
36,Macaroni Manufacturers,
36,LANDSCAPE CONTRACTORS,
36,Ticket Agencies,
36,Furniture Dealers-Used,
36,Supplies-Dealers,
36,jewelers-Retail,
36,FRUIT DEALERS-WHOLESALE AND BROKERS,
36,jewelers Supplies,
36,GROCERIES AND MEATS RETAIL,
36,ELECTRICAL CONTRACTORS,
36,GROCERIES AND MEATS- RETAIL ,
35,COMPUTER SYSTEMS AND EQUIPMENT,
35,CHEMICALS-MANUFACTURERS,
35,AUTOMOBILE RENTING,
35,ACCOUNTANTS CERTIFIED,
35,Confectionery & Ice Cream- Retail ,
35,PATENT ATTORNEYS,
35,Auto Accessories & Parts-Retail,
35,,
35,BOOKKEEPING SERVICE,
35,DANCING SCHOOLS AND TEACHERS,
35,Mortgages,
35,SHOPPING CENTERS,
35,BROKERS-STOCKS AND BONDS,
35,Diamonds & Precious Stones ,
35,STATIONERS-RETAIL,
35,Wire Mfrs,
35,OPTICIANS,
35,Finance,
35,Surety Bonds,
35,Sheet Metal Workers,
35,DOG GROOMING SERVICE,
35,JEWELERS SUPPLIES,
35,Organizations-Benevolent and Fraternal,
35,Insurance Companies-Life,
35,Land Companies,
35,Osteopathic Physician ,
35,Automobile Dealers-Used Oars,
35,AUTHORS AND COMPOSERS,
35,FINANCE COMPANIES,
35,Watch Crystal Mfrs Watch & Jewelry Repairers ,
35,,
35,ARCHITECTS,
35,PUBLICATIONS,
35,,
35,OPTOMETRISTS,
35,COVE RAGE,
35,Stationers-Mfg Stationers-Retail ,
35,Watch crystal Mfrs Watch & Jewelry Repairers ,
35,LIQUOR AND WINES RETAIL- ,
35,LOANS -MORTGAGE,
35,TELEPHONE ANSWERING SERVICE,
34,ELECTRICAL EQUIPMENT and SUPPLIES-DEALERS,
34,Screw Mfrs,
34,CHURCHES,
34,FISH and SEA FOOD DEALERS- RETAIL,
34,Photographers-Commercial,
34,Iron & Steel Work,
34,Photographic Apparatus & Supplies,
34,Banks & Trust Companies,
34,Chiropodists,
34,JEWELRY MFRS- EDWARDS INDUSTRIES,
34,COURTHOUSE LAW PLAZA,
34,Foundries,
34,FURNITURE-USED,
34,COAL DEALERS-RETAIL,
34,OIL BURNERS-SALES AND SERVICE,
34,CREATIONS LTD INC,
34,GROCERII'E AND MEATS- RETAIL ,
34,Men's Pnrnlshlngs-Retail,
34,Builders ,
34,Clairvoyants,
34,Laboratories,
34,PHOTOGRAPHERS- COMMERCIAL,
34,WAREHOUSES- MERCHANDISE,
34,Pin anoe Companies,
34,Building Wreckers,
34,CABINETMAKERS,
34,Paper Dealers-Print and Wholesale,
34,,
34,Detective Agencies,
34,Cigars & Tobacco-Wholesale,
34,Mews Furnishings-Retail,
34,Food Products Mirs-Prepared,
34,ENGINEERS- CONSULTING,
34,Newspapers,
34,MILK DEALERS,
34,SCHOOLS and COLLEGES,
34,,
34,PARTS -RETAIL,
34,Mews Furnishings-Retail,
34,Floors,
34,Manicures Manufacturers Agents,
34,GLASS DEALERS-WINDOW and PLATE,
34,,
34,Insurance Companies-Lite,
34,Roofing Materials & Supplies,
34,MEATS-RETAIL,
33,JEWELERS-RETAIL,
33,Insurance-Fire,
33,Automobile Dealers-Passenger Cars,
33,Ornamental Iron Work,
33,MASSAGE,
33,ORGANIZATIONS- COMMUNITY SOCIAL SERVICES,
33,Automobile Dealers-Used,
33,FINANCE COMPANII'B,
33,ORGANIZATIONS BUSINESS. CIVIC AND PROFESSIONAL,
33,Diamonds and Precious Stones ,
33,Liquor Dealers-Wholesale,
33,,
33,Confectionary-Retail,
33,Novelties-Mfrs,
33,ARTISTS -COMMERCIAL,
33,AUTOMOBILE RENTING AND LEASING,
33,TRUCKING ,
33,REPAIR SHOPS,
33,MEN'S FURNISHINGS-RETAIL,
33,Lithographers,
33,finance Companies,
33,Curtains and Draperies,
33,INVESTMENT SECURITIES- DEALERS,
33,Men's Purnishings-Retail ,
33,Chiropodists,
33,ORGANIZATIONS-MISCELLANEOUS,
33,BAKED GOODS -RETAIL,
33,FUEL OIL,
33,Hat Manufacturers,
33,BUILDING MATERIALS and SUPPLIES,
33,GRAPHIC ARTS,
33,Radio Sets & Supplies-Wholesale,
33,Wall Paper Dealers-Retall,
33,Chemicals-Whol,
33,Sign Painters and Mfrs,
33,FURNISHED ROOMS,
33,Business Machines,
33,CONTRACTORS-ROOFING and SIDING,
33,INVESTMENT BANKERS ,
33,,
33,,
32,,
32,CONFECTIONARY-RETAIL,
32,Embalmers,
32,Entertainment Bureaus,
32,INSURANCE ADJUSTORS,
32,Hardware Mfrs,
32,,
32,"ORGANIZATIONS-BUSINESS, CIVIC AND PROFESSIONAL",
32,ORGANIZATIONS-VETERANS,
32,,
32,SCHOOIS AND COLLEGES,
32,ORGANIZATIONS -PATRIOTIC AND VETERANS,
32,Cigars & Tobacco-Retail,
32,MUSEUMS,
32,CONTRACTORS- BUILDlNG-GENERAL,
32,LAUNDRIES,
32,Music Dealers-Sheet,
32,Chain Mfrs,
32,Attomeys-at-Law,
32,Carpenters ,
32,Men's Furnishings-Retail ,
32,Unholsterers,
32,MACHINERY MFRS,
32,Acoustic Apparatus & Devices,
32,ORGANIZATIONS-PATRIOTIC AND VETERANS,
32,News Dealers,
32,Day Nurseries,
32,JUNK DEALERS,
32,LAUNDRIES-SE LF SERVICE,
32,,
32,AUTOMOBILE WASHING AND POLISHING,
31,Automobile Dealers--Used Cars,
31,MORTGAGE LOANS,
31,,
31,FLORIDA OFFICE,
31,school- PAROCHIAL,
31,INVESTMENT BANKERS ,
31,STORE FIXTURES and FITTINGS,
31,Assayers & Refiners Associations & Clubs-Commerclal,
31,Automobile Dealers-Used Cars,
31,Yams-Mfrs & Wholesale,
31,RESEARCH,
31,CONVENTS,
31,CHIROPODISTS,
31,PAINT-RETAIL,
31,Watch Crystal Mfrs Watch & jeWelry Repairers ,
31,MEATS -RETAIL,
31,Vacuum Cleaners-Dealers,
31,,
31,Jewelers' Findings,
31,SAVINGS BANKS,
31,Automobile Dealers-Commercial Cars & Trucks,
31,DAIRY STORES,
31,SCHOOLS- PUBLIC,
31,Funeral Homes,
31,Mortgage Loans,
31,WATCH CLOCK AND JEWELRY REPAIRING,
31,,
31,TUTORING SERVICE,
31,BUILDING,
31,Bonds-Fidelity & Surety,
31,CHEMICALS-MANUFACTURERS,
31,Brokers,
31,Organizations-Misc,
31,Bookbinders,
31,,
31,Household Appliances-Dealers,
31,Wire Manufacturers,
31,ADVERTISING AGENCIES,
30,Osteopathic Physicians ,
30,,
30,Automobile Garages ,
30,Metal Goods-Mfrs,
30,OFFICE SUPPLIES and EQUIPMENT,
30,Investment Counselors,
30,Noveltles-Mirs,
30,ORGANIZ ATIONS - BENEVOLENT AND FRATERNAL,
30,INTERIOR DECORATORS AND DESIGNERS,
30,CONVENTS,
30,Platers,
30,ASH and REFUSE REMOVERS,
30,FURNITURE FINISHERS,
30,AUTOMOBILE ACCESSORIES and PARTS-WHOLESALE and JOBBERS,
30,,
30,SUPPLlES- DEALERS,
30,ORGANIZATIONS -BENEVOLENT AND FRATERNAL,
30,Novelties-Retail,
30,TELEVISION SETS-SALES AND SERVICE,
30,TOOLS AND DISTRIBUTORS,
30,Electrical Equipment & Supplies-Dealers,
30,PAINT-WHOLESALE,
30,JEWELERS- PRECIOUS METAL PRODUCTS,
30,REAL ESTATE- SHACKLETON REAL ESTATE ,
30,PLASTIC PRODUCTS- MFRS,
30,,
30,"Light, Heat & Power Companies",
30,"CARPETS, RUGS AND FLOOR COVERINGS- RETAIL",
30,Oils and LUBRICANTS-DEALERS,
30,PLATE,
30,PODIATRISTS,
30,,
30,GASOLINE STATIONS,
30,Organizations-Religious,
30,ORGANIZATIONS-MISCELLANENOUS,
30,SCREW MACHINE PRODUCTS,
30,Electrical Equipment & Supplies - Dealers,
29,,
29,Advertising Agencies,
29,Radio Sets & Supplies-Retail,
29,LANDSCAPE GARDENERS,
29,Title Insurance,
29,BUSINESS MACHINES-SALES and SERVICE,
29,Mems Phrnishings-Retail ,
29,CATHOLIC CHURCH,
29,LAWYERS,
29,SCHOOLS AND COLLEGES,
29,House Furnishing Goods- Retail,
29,METAL GOODS MANUFACTURERS,
29,NEWS DEALERS-WHOLESALE,
29,CHIROPODISTS,
29,Textile Mirs-Yar,
29,RADIO AND TELEVISION SETS- SALES AND SERVICE,
29,AUTOMOBILE WASHING and POLISHING,
29,BOWLING LANES,
29,Insurance Companies,
29,ENGRAVERS-PHOTO,
29,CLUBS,
29,PARTS-RETAIL,
29,HOUSE FURNISHING GOODS- RETAIL,
29,DANCING SCHOOLS and TEACHERS,
29,Insurance Companies-Liability,
29,Land Companies ,
29,Plumbing Supplies-Dealers ,
29,Sign Painters & Mirs,
29,Marble Workers,
29,Screen Mfrs,
29,Window Displays,
29,jewelry Stone Setters,
29,Oil Burners-Sales and Service,
29,Premium Goods,
29,Grease-Lubricating Greeting Cards,
29,MEATS- WHOLESALE,
29,Harrison Organizations-Welfare,
29,CONFECTIONERY-WHOLESALE,
29,AUTOMOBILE REPAIRING,
29,Poultry Dealers-Retail,
29,CLOTHING-RETAIL,
29,Watch & Jewelry Repairers,
29,CONFECTIONERIES-RETAIL,
28,CONTRACTORS-ROOFING and SIDING,
28,Bicycle Dealers & Repairers,
28,ARCHITECTS,
28,OPTICAL GOODS- MANUFACTURERS,
28,,
28,INSURANCE COMPANIES,
28,INTERIOR DECORATORS AND DESIGNERS,
28,Men's Furnishings-Retail,
28,Men's Furnishings-Retail ,
28,"JEWELERS, SUPPLIES",
28,ARCHITECTS,
28,Yarns-Mfrs,
28,,
28,CONTRACTORS-CONCRETE,
28,Machinery Mfrs,
28,BARBER AND BEAUTY SHOP EQUIPMENT AND SUPPLIES,
28,jewelers-Wholesale and Importing,
28,Constables,
28,Bars,
28,Fire Extinguishers,
28,Fuel and Range Oil,
28,TRUCKING,
28,Typewriting Machines-Dealers,
28," Jewelers, Supplies",
28,Upholsterers ,
28,PARKS and PLAYGROUNDS,
28,BAKED GOODS-RETAIL,
28,Patent Medicines Patent Solicitors,
28,"Towel, Apron & Coat Supply",
28,CONTRACTORS-PLUMBING,
28,ARCHITECTS,
28,FRUIT DEALERS-WHOLE AND BROKERS,
28,CREDIT REPORTING AGENCIES,
28,Trust Companies ,
28,SCHOOLS-PUBLIC,
28,ATTORNEY,
28,ICE-DEALERS,
28,CONTRACTORS-HEATING,
28,Jewelers-Wholesale & Importing,
28,FORWARDING AGENTS,
28,TAXICAB SERViCE,
28,Appraisers of Real Estate,
28,JEWELERS,
28,CARPET AND RUG CLEANERS,
28, PHOTO-OFFSET,
28,Bleachers & Finishers-Fabrics,
28,Building Materials and Supplies,
27,Broom Mfrs,
27,Electrical Equipment & Supplies Dealers,
27,ADVERTISING AGENCIES,
27,,
27,Textile Mirs-Woolen & Worsted Goods,
27,STORAGE-FURS and GARMENTS,
27,,
27,Amusement Companies,
27,Radio Broadcasting Companies and Stations,
27,REDUCING SALONS,
27,ORGANIZATIONS-WELFARE AND RELIEF,
27,Homes and Asylums,
27,PICTURE FRAMES AND PICTURES-DEALERS,
27,Photo Engravers ,
27,Men's Furnishings-Retail,
27,INSURANCE AGENTS,
27,SCHOOLS-PRIVATE,
27,DENTAL LABORATORIES,
27,WIRE GOODS MFRS,
27,Bankers & Brokers Banks & Trust Gompanlos ,
27,DAIRY STORES ,
27,,
27,Mews Purnishings-Retail  ,
27,HOUSEHOLD APPLIANCES- DEALERS,
27,Horseshoers  Hosiery-Retail,
27,,
27,ORGANIZATIONS- LABOR- ,
27,,
27,PHARMACIES,
27,Ice-Mfrs & Wholesale,
27,HOTE LS,
27,CHAIN MANUFACTURERS,
27,BOOKBINDERS,
27,COMMUNICATION SYSTEMS,
27,Elgctrical Equipment and Supplies-Dealers,
27,jewelry Burnishers,
27,CHIROPODISTS,
27,DESIGNERS,
27,SIDING,
27,CARPET LAYERS,
27,AMUSEMENT PLACES,
27,PEWTER WARE MFRS,
27,NOVELTIES- MANUFACTURERS,
27,ARTISTS,
27,FURNITURE DEAIERS-RETAIL,
27,Dictating Machines,
27,ROOFERS,
27,FRUIT DEALERS-WHOLESALE and BROKERS ,
27,LAUNDRIES-SELF SERVE,
27,"ADVERTISING, AGENCIES",
27,FLORISTS-RETAIL,
27,"Carpets, Rugs & Floor Coverings -Retail",
27,ADVERTISING AGENCIES,
27,EXPRESSING AND MOVING,
27,ORGANIZATIONS- PATRIOTIC AND VETERAN S,
27,,
27,Heat Treating-Steel,
27,VARIOUS DENOMINATIONS,
26,Sculptors,
26,HOUSEHOLD APPLIANCES DEALERS,
26,Language Teachers,
26,LOANS- MORTGAGE,
26,AUTOMOBILE RADIATOR REPAIRERS,
26,Power Plant Equip and Supplies,
26,CONTRACTORS-FLOORING,
26,FENCE MFRS,
26,BLUE PRINTS,
26,Grocers-Whol,
26,RADIO AND TELEVISION SETS- SALES AND SERVICE,
26,Oil Bumers & Oil Burning Equipment,
26,CARPENTERS-JOB,
26,AND PROFESSIONAL,
26,CIGARS and TOBACCO-RETAIL,
26,Piano Dealers,
26,BANKS-CO-OPERATIVE,
26,Toys & Games-Retail,
26,MEATS-WHOLE SALE,
26,BUSINESS MACHINES-SALES AND SERVICE,
26,UNDERWRITERS,
26,Bankers & Brokers ,
26,ENAME LERS,
26,Organizations-Weliare,
26,Uniform Mfrs,
26,PIANO DEALERS,
26,Christian Sclemce Practitioners,
26,Piano Dealers ,
26,PBOT0-OFFSET,
26,Leather Goods-Retail ,
26,Pencil Mfrs,
26,CASTINGS-MANUFACTURERS,
26,475 Cransto,
26,Mill Engineers  Mill Supplies,
26,Dairy Products-Retail,
